TimeStamp,WashingMachine_Power,Heater_Power,AC_Power,VehicleCharger_Power,VacuumCleaner_Power
29-Dec-2023 17:28:00,0.027,0,0,0.0033,0
30-Dec-2023 23:34:26,0.0638,0.019732,0.0157359999999999,0,0.015968
01-Jan-2024 05:40:52,0.065788,0,0.0150239999999999,0,0.0159320000000004
02-Jan-2024 11:47:19,0.0661918020416194,0,0.0185741740237495,0,0.0152180355084373
03-Jan-2024 17:53:45,0.0661708946552163,0,0.0253941634684382,0,0.0152640317585241
05-Jan-2024 00:00:12,0.0661499872688132,0,0.032214152913127,0,0.0153100280086109
06-Jan-2024 06:06:38,0.0661290798824101,0,0.0390341423578158,0,0.0153560242586977
07-Jan-2024 12:13:04,0.066108172496007,0,0.0458541318025046,0,0.0154020205087845
08-Jan-2024 18:19:31,0.0660872651096039,0,0.0526741212471934,0,0.0154480167588713
10-Jan-2024 00:25:57,0.0660663577232008,0,0.0594941106918821,0,0.0154940130089581
11-Jan-2024 06:32:24,0.0660454503367978,0,0.0663141001365709,0,0.0155400092590449
12-Jan-2024 12:38:50,0.0660245429503947,0,0.0731340895812597,0,0.0155860055091317
13-Jan-2024 18:45:16,0.0660036355639916,0,0.0799540790259485,0,0.0156320017592185
15-Jan-2024 00:51:43,0.0659827281775885,0,0.0867740684706373,0,0.0156779980093053
16-Jan-2024 06:58:09,0.0659618207911854,0,0.093594057915326,0,0.0157239942593921
17-Jan-2024 13:04:36,0.0659409134047823,0,0.100414047360015,0,0.0157699905094789
18-Jan-2024 19:11:02,0.0659200060183792,0,0.107234036804704,0,0.0158159867595657
20-Jan-2024 01:17:28,0.0658990986319761,0,0.114054026249392,0,0.0158619830096526
21-Jan-2024 07:23:55,0.065878191245573,0,0.120874015694081,0,0.0159079792597394
22-Jan-2024 13:30:21,0.0658572838591699,0,0.12769400513877,0,0.0159539755098262
23-Jan-2024 19:36:48,0.0658363764727668,0,0.134513994583459,0,0.015999971759913
25-Jan-2024 01:43:14,0.0658154690863637,0,0.141333984028148,0,0.0160459680099998
26-Jan-2024 07:49:40,0.0657945616999606,0,0.148153973472836,0,0.0160919642600866
27-Jan-2024 13:56:07,0.0657736543135576,0,0.154973962917525,0,0.0161379605101734
28-Jan-2024 20:02:33,0.0657527469271545,0,0.161793952362214,0,0.0161839567602602
30-Jan-2024 02:09:00,0.0657318395407514,0,0.168613941806903,0,0.016229953010347
31-Jan-2024 08:15:26,0.0657109321543483,0,0.175433931251591,0,0.0162759492604338
01-Feb-2024 14:21:52,0.0161880000000005,0,0,0,0.000528000000002794
02-Feb-2024 20:28:19,0.0648060976662285,0,0.0160969511668857,0,0.0164091464993428
04-Feb-2024 02:34:45,0.064815057959872,0,0.016092471020064,0,0.016422586939808
05-Feb-2024 08:41:12,0.0648240182535155,0,0.0160879908732422,0,0.0164360273802733
06-Feb-2024 14:47:38,0.064832978547159,0,0.0160835107264205,0,0.0164494678207386
07-Feb-2024 20:54:04,0.0648419388408026,0,0.0160790305795987,0,0.0164629082612038
09-Feb-2024 03:00:31,0.0648508991344461,0,0.016074550432777,0,0.0164763487016691
10-Feb-2024 09:06:57,0.0648598594280896,0,0.0160700702859552,0,0.0164897891421344
11-Feb-2024 15:13:24,0.0648688197217331,0,0.0160655901391335,0,0.0165032295825996
12-Feb-2024 21:19:50,0.0648777800153766,0,0.0160611099923117,0,0.0165166700230649
14-Feb-2024 03:26:16,0.0648867403090201,0,0.0160566298454899,0,0.0165301104635302
15-Feb-2024 09:32:43,0.0648957006026636,0,0.0160521496986682,0,0.0165435509039954
16-Feb-2024 15:39:09,0.0649046608963071,0,0.0160476695518464,0,0.0165569913444607
17-Feb-2024 21:45:36,0.0649136211899506,0,0.0160431894050247,0,0.016570431784926
19-Feb-2024 03:52:02,0.0649225814835942,0,0.0160387092582029,0,0.0165838722253912
20-Feb-2024 09:58:28,0.0649315417772377,0,0.0160342291113812,0,0.0165973126658565
21-Feb-2024 16:04:55,0.0649405020708812,0,0.0160297489645594,0,0.0166107531063218
22-Feb-2024 22:11:21,0.0649494623645247,0,0.0160252688177377,0,0.016624193546787
24-Feb-2024 04:17:48,0.0649584226581682,0,0.0160207886709159,0,0.0166376339872523
25-Feb-2024 10:24:14,0.0649673829518117,0,0.0160163085240941,0,0.0166510744277176
26-Feb-2024 16:30:40,0.0649763432454552,0,0.0160118283772724,0,0.0166645148681828
27-Feb-2024 22:37:07,0.0649853035390987,0,0.0160073482304506,0,0.0166779553086481
29-Feb-2024 04:43:33,0.0649942638327422,0,0.0160028680836289,0,0.0166913957491134
01-Mar-2024 10:50:00,0.0789,0.0659,0.0142,0.0096,0.0411
